Unnamed: 0,n_pets,labels,thresholds,coords,x_min,x_max,y_min,y_max,pet_ratio
135,2,"['cat', 'dog']","[0.81279135, 0.5418018]","[(4.214294, 157.11594, 548.30804, 914.55176), (0.0, 155.99992, 546.19824, 912.1046)]",4.214293957,546.1982422,157.1159363,912.1046143,0.787727273
136,1,['cat'],[0.9199652],"[(3.1039467, 142.77292, 311.6524, 482.50284)]",3.103946686,311.6524048,142.7729187,482.5028381,0.359122085
137,1,['dog'],[0.9099082],"[(127.68066, 95.19644, 433.96536, 957.42303)]",127.6806564,433.9653625,95.19644165,957.4230347,0.381614583
138,1,['dog'],[0.93250704],"[(230.02519, 54.976135, 610.2588, 954.30273)]",230.0251923,610.2587891,54.97613525,954.3027344,0.494791667
139,1,['dog'],[0.8815687],"[(134.2458, 337.25043, 445.28467, 690.4855)]",134.2458038,445.284668,337.2504272,690.4854736,0.238244358
140,1,['cat'],[0.8636641],"[(0.0, 5.6516113, 1061.6847, 1262.6189)]",0,1061.684692,5.651611328,1262.618896,0.814011841
141,1,['dog'],[0.9178289],"[(0.0, 0.02122345, 394.61328, 252.37315)]",0,394.6132813,0.02122345,252.3731537,0.659598214
142,1,['dog'],[0.9416937],"[(25.748749, 51.074112, 639.0357, 915.38965)]",25.74874878,639.0357056,51.07411194,915.3896484,0.7675
143,1,['cat'],[0.9358926],"[(0.8227229, 29.590897, 799.9768, 938.79)]",0.822722912,799.9768066,29.59089661,938.789978,0.90931866
144,1,['cat'],[0.9167151],"[(12.925995, 76.90997, 935.19556, 656.21576)]",12.92599487,935.1955566,76.90997314,656.2157593,0.580881076
145,1,['dog'],[0.91266346],"[(2.5363312, 125.27669, 717.7926, 958.4599)]",2.536331177,717.7926025,125.2766876,958.4598999,0.861682581
146,1,['cat'],[0.8918938],"[(28.084204, 258.04196, 717.9084, 627.11975)]",28.08420372,717.9083862,258.0419617,627.119751,0.3683371
147,1,['cat'],[0.9117103],"[(229.03716, 210.95642, 660.8972, 917.03436)]",229.0371552,660.8972168,210.9564209,917.0343628,0.440852141
148,1,['cat'],[0.84410065],"[(80.93804, 38.809, 803.0, 817.0382)]",80.93804169,802,38.80899811,817.038208,0.855354919
149,2,"['cat', 'cat']","[0.89968693, 0.2516916]","[(193.23463, 496.6065, 535.8316, 686.4889), (18.004797, 256.44553, 719.0, 960.0)]",193.2346344,535.831604,496.6065063,686.4888916,0.714974502
150,1,['dog'],[0.9307076],"[(196.05363, 336.0764, 511.47467, 745.2714)]",196.0536346,511.4746704,336.0763855,745.2714233,0.186393229
151,1,['dog'],[0.91544914],"[(186.07393, 251.91667, 487.6998, 611.40533)]",186.0739288,487.6997986,251.9166718,611.4053345,0.173707295
152,1,['dog'],[0.94396883],"[(30.917496, 203.75098, 642.9677, 889.3907)]",30.91749573,642.9677124,203.7509766,889.390686,0.607395833
153,4,"['cat', 'cat', 'cat', 'cat']","[0.84853715, 0.841284, 0.7466946, 0.7197431]","[(287.41373, 0.0, 666.6666, 335.5254), (405.36234, 0.0, 669.8866, 205.4397), (319.14737, 279.64148, 734.5765, 462.11844), (594.5558, 179.8802, 784.0851, 486.00937)]",594.5557861,666.666626,279.6414795,205.4396973,0.424208374
154,4,"['dog', 'dog', 'dog', 'dog']","[0.9059286, 0.8258854, 0.7153722, 0.62359804]","[(5.790333, 120.376945, 155.98338, 427.45587), (153.26817, 61.52813, 667.58264, 679.84607), (544.1505, 107.128944, 720.0, 582.0451), (375.1706, 204.45192, 670.47687, 652.78235)]",544.1505127,155.9833832,204.4519196,427.4558716,0.56202691
155,1,['cat'],[0.88222295],"[(98.56096, 3.4354706, 948.13055, 956.6783)]",98.56095886,948.1305542,3.435470581,956.6782837,0.878960503
156,1,['cat'],[0.89035463],"[(185.3502, 133.1761, 670.3696, 858.5475)]",185.3502045,670.3696289,133.1761017,858.5474854,0.508716725
157,1,['cat'],[0.91987777],"[(215.20926, 259.4875, 439.41003, 671.8356)]",215.209259,439.4100342,259.4874878,671.8355713,0.137137423
158,1,['dog'],[0.93445295],"[(190.39171, 141.72319, 540.46893, 762.1782)]",190.3917084,540.4689331,141.7231903,762.1782227,0.314453125
159,1,['cat'],[0.9469807],"[(161.9397, 55.911957, 1100.5369, 760.2638)]",161.9396973,1100.536865,55.91195679,760.2637939,0.53873291
160,1,['dog'],[0.94212294],"[(162.24239, 125.67034, 610.8784, 747.9227)]",162.2423859,610.878418,125.6703415,747.9227295,0.403148148
161,1,['dog'],[0.86818886],"[(307.8129, 35.31552, 1278.4161, 846.0315)]",307.8128967,1278.416138,35.31552124,846.0314941,0.721242123
162,1,['cat'],[0.92339045],"[(167.8517, 122.98544, 604.8972, 904.42566)]",167.8516998,604.8972168,122.9854431,904.4256592,0.494406829
163,1,['dog'],[0.92020786],"[(71.00878, 107.697075, 718.6254, 718.4327)]",71.00878143,718.6254272,107.6970749,718.4326782,0.57192853
164,1,['cat'],[0.9178063],"[(1.9109573, 314.5114, 540.0, 630.77484)]",1.910957336,539,314.5114136,630.7748413,0.328557099
165,1,['cat'],[0.87853223],"[(291.02005, 47.827118, 1005.30664, 712.5073)]",291.02005,1005.306641,47.82711792,712.5073242,0.515201823
166,1,['cat'],[0.91769046],"[(278.75342, 526.105, 460.91962, 804.7478)]",278.753418,460.9196167,526.1049805,804.7478027,0.073200231
167,2,"['cat', 'cat']","[0.8961315, 0.38278836]","[(126.954185, 233.96155, 454.39914, 763.06116), (35.55595, 69.45717, 568.2738, 900.27264)]",126.9541855,454.3991394,233.9615479,763.0611572,0.72090332
168,1,['cat'],[0.93820393],"[(164.47865, 217.64682, 551.4928, 750.2361)]",164.478653,551.4927979,217.6468201,750.236084,0.298424479
169,1,['dog'],[0.78626776],"[(47.990868, 123.608826, 599.92584, 929.8297)]",47.99086761,599.9258423,123.6088257,929.8297119,0.643680556
170,1,['cat'],[0.81029934],"[(57.64817, 145.35663, 580.98267, 925.3179)]",57.64817047,580.982666,145.3566284,925.3178711,0.590190972
171,1,['cat'],[0.92552656],"[(39.925163, 23.924744, 713.53033, 942.9936)]",39.92516327,713.5303345,23.92474365,942.9935913,0.896131366
172,1,['dog'],[0.9477516],"[(246.7313, 46.620605, 1033.4282, 770.92505)]",246.7312927,1033.428223,46.62060547,770.9250488,0.463694661
173,1,['cat'],[0.83125746],"[(104.4421, 154.78665, 640.32367, 712.4843)]",104.4421005,640.3236694,154.7866516,712.484314,0.432708333
174,1,['dog'],[0.93982375],"[(281.45007, 177.26866, 609.02893, 647.9342)]",281.4500732,609.0289307,177.2686615,647.9342041,0.223032407
175,3,"['cat', 'cat', 'cat']","[0.9229428, 0.8884888, 0.8654945]","[(45.503437, 66.232, 450.36313, 642.5978), (596.32733, 26.807976, 810.8137, 423.97745), (544.3799, 482.99896, 858.8991, 861.6873)]",596.3273315,450.3631287,482.9989624,423.9774475,0.56035371
176,5,"['cat', 'cat', 'cat', 'cat', 'cat']","[0.89442056, 0.8574191, 0.8171949, 0.69205487, 0.46745688]","[(202.35257, 107.44948, 368.93765, 229.20033), (404.8207, 171.71997, 537.2124, 329.20734), (366.78223, 102.052505, 453.41748, 245.82928), (225.54443, 172.13458, 402.76062, 412.51752), (156.18018, 187.43037, 323.87677, 369.85114)]",404.8207092,323.87677,187.4303741,229.2003326,0.303528646
177,1,['cat'],[0.9438777],"[(113.34007, 33.686417, 619.9676, 866.0308)]",113.3400726,619.9675903,33.68641663,866.0308228,0.561458333
178,1,['dog'],[0.93185],"[(50.60447, 168.59355, 605.5919, 789.33344)]",50.6044693,605.5919189,168.5935516,789.3334351,0.498632813
179,1,['dog'],[0.93970805],"[(147.16422, 194.80048, 424.70065, 691.8618)]",147.1642151,424.7006531,194.8004761,691.8618164,0.281924316
180,1,['cat'],[0.76323515],"[(21.621069, 46.086853, 412.22772, 547.7173)]",21.62106895,412.2277222,46.08685303,547.7172852,0.842378894
181,2,"['dog', 'dog']","[0.9473096, 0.65417105]","[(52.89195, 38.952187, 324.07275, 274.95386), (323.4193, 114.97287, 368.6482, 173.79822)]",323.4193115,324.0727539,114.9728699,173.7982178,0.613550136
182,1,['cat'],[0.8630063],"[(191.68094, 79.13443, 537.575, 859.82574)]",191.6809387,537.5750122,79.13442993,859.8257446,0.390451389
183,1,['dog'],[0.9387374],"[(34.702637, 0.0753479, 1276.8887, 942.3331)]",34.70263672,1276.888672,0.0753479,942.3331299,0.956102903
184,1,['dog'],[0.91114354],"[(3.9764123, 63.64112, 370.534, 554.9567)]",3.976412296,370.5339966,63.64112091,554.9567261,0.855055684
185,6,"['dog', 'dog', 'dog', 'dog', 'dog', 'dog']","[0.9164103, 0.8455988, 0.84322476, 0.8158011, 0.81387746, 0.5304716]","[(151.88599, 272.92758, 424.133, 417.41815), (207.008, 331.2336, 463.10373, 491.4663), (721.878, 329.95483, 865.97205, 487.62384), (152.27483, 407.10077, 284.25977, 606.09766), (456.96094, 307.3977, 687.3616, 532.54236), (617.038, 320.12354, 771.8644, 427.70435)]",721.8779907,284.2597656,407.100769,417.4181519,0.208422567
186,1,['cat'],[0.9080639],"[(348.8333, 181.90831, 621.2201, 688.99084)]",348.833313,621.2200928,181.9083099,688.9908447,0.150342153
187,1,['cat'],[0.9254624],"[(57.480858, 279.05426, 551.897, 747.642)]",57.48085785,551.8969727,279.0542603,747.6420288,0.334479167
188,4,"['dog', 'dog', 'dog', 'dog']","[0.8522533, 0.778813, 0.75213, 0.33008328]","[(13.487366, 163.52747, 562.5306, 554.46967), (784.9872, 780.58295, 1227.105, 1186.1924), (64.01929, 723.5156, 608.1565, 1189.1184), (647.1704, 119.96925, 1153.1167, 549.8086)]",784.9871826,562.5305786,780.5829468,549.8085938,0.528320923
189,1,['dog'],[0.93799275],"[(147.37614, 96.467445, 508.18637, 782.90625)]",147.3761444,508.1863708,96.46744537,782.90625,0.358284144
190,1,['dog'],[0.9070373],"[(46.673355, 68.932434, 700.19183, 717.0702)]",46.6733551,700.1918335,68.93243408,717.0701904,0.614071181
191,1,['cat'],[0.9219805],"[(211.36626, 297.35727, 506.05124, 797.9187)]",211.3662567,506.051239,297.3572693,797.9187012,0.213396991
192,1,['dog'],[0.9340287],"[(128.4069, 0.56781006, 488.3718, 585.3708)]",128.4069061,488.3717957,0.567810059,585.3707886,0.3046875
193,3,"['dog', 'dog', 'dog']","[0.9041053, 0.90310603, 0.32578784]","[(108.403656, 110.7374, 620.57056, 640.0), (754.388, 154.14926, 1033.852, 610.82947), (826.21484, 574.37067, 1046.7101, 639.2911)]",826.2148438,620.5705566,574.3706665,610.8294678,0.494912109
194,1,['cat'],[0.93214047],"[(98.983955, 304.37222, 538.17004, 875.32544)]",98.98395538,538.1700439,304.3722229,875.3254395,0.363483796
195,1,['dog'],[0.9365666],"[(41.199837, 21.928848, 666.4227, 940.6791)]",41.19983673,666.4227295,21.92884827,940.6790771,0.760237982
196,1,['cat'],[0.93946064],"[(118.04807, 143.8132, 691.0369, 651.5394)]",118.0480728,691.0369263,143.8132019,651.5394287,0.421128472
197,1,['dog'],[0.8823523],"[(11.168327, 177.36978, 449.6279, 728.39484)]",11.16832733,449,177.3697815,728.3948364,0.670383333
198,1,['cat'],[0.88825727],"[(286.87863, 413.33755, 428.33743, 727.46295)]",286.8786316,428.3374329,413.3375549,727.4629517,0.064508102
199,1,['cat'],[0.93743026],"[(68.804855, 128.687, 717.72284, 864.1661)]",68.80485535,717.7228394,128.6869965,864.1660767,0.691064815
200,3,"['dog', 'dog', 'dog']","[0.9427611, 0.9388047, 0.9254157]","[(648.51715, 28.943115, 1055.3053, 637.10175), (615.39935, 641.3153, 1278.8064, 1276.6736), (50.172302, 310.12857, 501.5927, 1176.2875)]",648.5171509,501.5927124,641.3153076,637.1017456,0.646627197
201,1,['dog'],[0.89516944],"[(56.660328, 163.93533, 582.7172, 885.73193)]",56.66032791,582.7172241,163.9353333,885.7319336,0.657135936
202,1,['dog'],[0.9488548],"[(15.290643, 58.398335, 492.7272, 524.57776)]",15.29064274,492.7272034,58.3983345,524.5777588,0.720207623
203,1,['cat'],[0.8912369],"[(1.8313522, 111.83588, 644.9105, 927.7804)]",1.831352234,644.9105225,111.8358765,927.7803955,0.759097222
204,1,['dog'],[0.94334],"[(122.95988, 320.99246, 718.9356, 932.68726)]",122.959877,718.9356079,320.9924622,932.6872559,0.527708333
205,1,['cat'],[0.92355424],"[(48.362732, 210.51851, 714.217, 695.7169)]",48.36273193,714.21698,210.5185089,695.7169189,0.467317708
206,1,['cat'],[0.89624876],"[(410.3627, 470.958, 684.53265, 721.9259)]",410.3627014,684.5326538,470.9580078,721.9259033,0.096419358
207,2,"['cat', 'cat']","[0.89061826, 0.48743558]","[(232.52533, 26.008621, 644.538, 847.097), (153.35866, 399.7113, 321.81015, 655.90173)]",232.5253296,321.8101501,399.7113037,655.9017334,0.519349791
208,4,"['dog', 'cat', 'cat', 'dog']","[0.89022547, 0.75384927, 0.49304312, 0.45332146]","[(96.74282, 0.8574028, 360.6524, 248.2272), (21.585241, 291.03354, 464.12387, 886.54944), (82.53165, 1.3922195, 359.89395, 246.50648), (22.197638, 287.49417, 467.0, 896.47253)]",96.74282074,359.8939514,291.0335388,246.506485,0.759506602
209,1,['cat'],[0.9186809],"[(169.8349, 79.671936, 504.34076, 879.9771)]",169.8348999,504.3407593,79.67193604,879.9771118,0.387731481
210,1,['cat'],[0.9225319],"[(22.369595, 312.23666, 357.5564, 600.4833)]",22.36959457,357.5563965,312.2366638,600.4832764,0.186111111
211,1,['cat'],[0.913266],"[(0.0, 15.470558, 655.5658, 700.6005)]",0,655.5657959,15.47055817,700.6005249,0.649124711
212,3,"['cat', 'cat', 'cat']","[0.8843193, 0.8178083, 0.42516896]","[(41.08572, 227.64354, 344.83203, 690.0234), (401.02707, 202.92505, 608.5498, 678.92896), (24.378777, 120.27974, 677.122, 838.43225)]",401.0270691,344.8320313,227.6435394,678.9289551,0.678318866
213,1,['cat'],[0.78581],"[(94.79082, 80.584076, 466.3542, 958.3814)]",94.79081726,466.354187,80.58407593,958.3814087,0.472534722
214,1,['dog'],[0.94058996],"[(53.292503, 180.1627, 581.1132, 785.62994)]",53.29250336,581.1132202,180.1627045,785.6299438,0.462152778
215,2,"['cat', 'cat']","[0.92471576, 0.8333397]","[(104.45995, 300.26685, 623.6304, 950.086), (141.1567, 47.942688, 303.47327, 339.87424)]",141.1566925,303.4732666,300.2668457,339.8742371,0.547361111
216,1,['dog'],[0.934599],"[(177.99467, 69.05919, 596.98346, 823.2191)]",177.9946747,596.9834595,69.05918884,823.2191162,0.457068866
217,1,['dog'],[0.9350017],"[(75.07202, 83.23401, 989.3435, 1277.1346)]",75.07202148,989.3435059,83.23400879,1277.134644,0.666086426
218,4,"['dog', 'dog', 'dog', 'dog']","[0.9199861, 0.8473521, 0.84621054, 0.32448965]","[(177.16965, 181.62668, 417.4068, 568.53906), (349.31772, 530.14716, 647.7096, 779.3857), (346.88538, 278.8667, 597.56464, 588.5698), (73.87937, 13.168808, 670.7785, 932.1112)]",349.3177185,417.4067993,530.1471558,568.5390625,0.79375434
219,1,['cat'],[0.8520787],"[(108.61482, 70.407715, 573.6894, 898.1728)]",108.6148224,573.6893921,70.40771484,898.1727905,0.573766094
220,1,['dog'],[0.8971809],"[(0.0, 405.55832, 655.96075, 776.9751)]",0,655.9607544,405.5583191,776.9750977,0.351569734
221,1,['cat'],[0.8922276],"[(1.165947, 1.4806366, 720.0, 954.95966)]",1.16594696,719,1.480636597,954.9596558,0.991329572
222,1,['dog'],[0.9351125],"[(0.8432617, 308.62228, 1071.7849, 1278.2332)]",0.843261719,1071.784912,308.6222839,1278.233154,0.634075928
223,1,['dog'],[0.94134545],"[(21.181486, 20.737154, 560.2212, 858.11566)]",21.18148613,560.2211914,20.73715401,858.1156616,0.779630416
224,8,"['dog', 'dog', 'dog', 'dog', 'dog', 'dog', 'dog', 'dog']","[0.8448211, 0.7955517, 0.7750572, 0.69007486, 0.619127, 0.6187014, 0.6053074, 0.30912164]","[(38.528545, 349.96054, 289.21066, 630.1598), (22.128006, 24.209152, 245.01111, 308.37668), (323.24585, 364.3763, 534.3197, 629.7431), (25.547832, 653.91534, 278.5447, 943.27), (345.44916, 15.010666, 525.0611, 307.52344), (359.02945, 648.243, 544.09717, 940.4252), (13.114972, 361.56702, 62.95688, 556.48395), (119.043945, 328.7882, 288.7943, 514.65326)]",359.0294495,62.95687866,653.9153442,307.5234375,0.665385698
225,1,['cat'],[0.90545547],"[(102.964966, 154.82428, 704.22565, 928.11676)]",102.9649658,704.225647,154.8242798,928.1167603,0.674114583
226,2,"['cat', 'cat']","[0.82858574, 0.62889713]","[(60.190178, 123.19931, 608.02136, 472.99045), (118.04059, 469.24567, 504.07965, 931.4215)]",118.0405884,504.0796509,469.2456665,472.990448,0.533023727
227,1,['cat'],[0.8190584],"[(5.925785, 39.512398, 343.31873, 716.873)]",5.925785065,343.3187256,39.51239777,716.8729858,0.784725652
228,1,['dog'],[0.9396734],"[(68.394035, 5.604309, 515.057, 929.7689)]",68.39403534,515.0570068,5.604309082,929.7689209,0.597552083
229,4,"['cat', 'cat', 'cat', 'cat']","[0.8914183, 0.88996565, 0.88708454, 0.87828857]","[(268.27286, 576.50555, 432.87143, 833.5175), (119.37452, 469.9923, 305.13614, 765.6246), (255.80264, 87.17038, 425.75922, 413.67416), (97.92547, 87.980576, 273.50052, 402.40787)]",268.2728577,273.5005188,576.5055542,402.4078674,0.376930941
230,1,['cat'],[0.88437897],"[(0.0, 69.74052, 254.96742, 514.6447)]",0,254.9674225,69.74051666,514.6447144,0.649889031
231,1,['cat'],[0.94155705],"[(0.0, 145.96925, 589.2651, 868.18506)]",0,589.2650757,145.9692535,868.1850586,0.61609809
232,1,['cat'],[0.8179245],"[(29.302826, 5.050827, 717.1934, 890.2315)]",29.30282593,717.1934204,5.050827026,890.2315063,0.880902778
233,1,['cat'],[0.91443586],"[(75.78516, 208.71954, 1279.4908, 931.4559)]",75.78515625,1279,208.7195435,931.4558716,0.531306152
234,1,['dog'],[0.91946995],"[(2.2710342, 23.90355, 767.35864, 776.39886)]",2.271034241,767,23.90354919,776.3988647,0.781311035
235,1,['cat'],[0.8057953],"[(27.0755, 221.51775, 1195.8899, 692.14594)]",27.07550049,1195.889893,221.517746,692.1459351,0.447695313
236,2,"['dog', 'cat']","[0.5863633, 0.456384]","[(200.12033, 263.69662, 409.63367, 644.5691), (199.8079, 266.93326, 401.3248, 643.7137)]",200.1203308,401.3247986,266.9332581,643.7136841,0.115749421
237,1,['cat'],[0.94192],"[(81.080154, 229.04, 826.009, 667.7534)]",81.08015442,826.0089722,229.0399933,667.753418,0.373010974
238,2,"['dog', 'dog']","[0.9185477, 0.2917099]","[(59.000523, 87.568855, 708.15375, 477.09232), (13.976309, 358.85617, 1078.543, 607.0)]",59.00052261,708.1537476,358.8561707,477.0923157,0.67280493
239,1,['cat'],[0.93087375],"[(308.4346, 222.84818, 964.1178, 794.7355)]",308.4346008,964.1177979,222.848175,794.7354736,0.305364583
240,1,['dog'],[0.9458333],"[(197.71838, 171.1945, 482.43155, 773.26776)]",197.7183838,482.4315491,171.1945038,773.2677612,0.248220486
241,1,['cat'],[0.9265214],"[(58.526367, 113.60022, 1280.0, 688.50146)]",58.52636719,1279,113.6002197,688.5014648,0.572414299
242,2,"['cat', 'cat']","[0.8615006, 0.38065833]","[(102.67563, 52.383465, 1080.0, 804.93134), (559.7617, 54.55402, 1080.0, 448.43097)]",559.7617188,1079,54.55401993,448.4309692,0.840713306
243,1,['dog'],[0.9415191],"[(263.40268, 291.23325, 486.75366, 624.10565)]",263.4026794,486.7536621,291.2332458,624.1056519,0.107434896
244,2,"['dog', 'dog']","[0.9239734, 0.7720894]","[(7.417122, 213.33984, 539.83545, 637.15247), (447.26843, 0.66775703, 571.66925, 128.81425)]",447.2684326,539.8354492,213.3398438,128.8142548,0.349305556
245,1,['dog'],[0.93236995],"[(26.311352, 68.36901, 599.95184, 649.30634)]",26.31135178,599.9518433,68.36901093,649.3063354,0.812216687
246,1,['dog'],[0.8572307],"[(19.904778, 286.91245, 540.0, 960.0)]",19.90477753,539,286.9124451,959,0.677380401
247,1,['dog'],[0.9283429],"[(6.1235046, 96.32698, 535.38794, 690.59705)]",6.123504639,535.3879395,96.32698059,690.5970459,0.606145833
248,1,['cat'],[0.92642385],"[(295.3055, 33.63437, 731.93884, 957.89233)]",295.3055115,731.9388428,33.6343689,957.892334,0.464214602
249,4,"['dog', 'cat', 'dog', 'cat']","[0.67463917, 0.54603106, 0.3674235, 0.2500538]","[(500.1506, 0.0, 1015.8469, 597.2716), (487.35898, 0.0, 1004.4867, 598.46936), (359.16638, 0.70635986, 756.23926, 386.66412), (1014.78217, 0.0, 1186.0007, 114.58652)]",1014.782166,756.2392578,0.706359863,114.5865173,0.417355686
250,1,['dog'],[0.9258833],"[(255.59088, 213.1671, 565.8448, 950.84546)]",255.5908813,565.8447876,213.167099,950.845459,0.330541088
251,3,"['cat', 'cat', 'cat']","[0.7989396, 0.67627275, 0.40749553]","[(78.21213, 48.80651, 579.94165, 699.382), (63.733955, 106.5295, 354.53485, 516.69855), (76.89617, 216.55325, 718.685, 948.21844)]",78.21212769,354.5348511,216.5532532,516.6985474,0.809696181
252,1,['cat'],[0.88359904],"[(219.61089, 168.75, 696.2007, 955.00275)]",219.6108856,696.2006836,168.75,955.0027466,0.543111979
253,1,['cat'],[0.8722334],"[(194.11469, 302.27032, 508.5748, 838.87427)]",194.1146851,508.5747986,302.2703247,838.8742676,0.24349537
254,1,['dog'],[0.92230725],"[(1.6703796, 69.803696, 606.3192, 953.9597)]",1.670379639,606.3192139,69.80369568,953.9597168,0.773755787
255,3,"['cat', 'cat', 'cat']","[0.8869432, 0.862431, 0.80930096]","[(693.5388, 706.3549, 1219.4078, 1035.5406), (55.269592, 739.9392, 577.23364, 1110.3107), (254.97809, 70.37506, 1011.1246, 563.73157)]",693.5388184,577.2336426,739.939209,563.7315674,0.451609497
256,1,['dog'],[0.94559294],"[(7.5098877, 237.28046, 790.40515, 607.4789)]",7.509887695,790.4051514,237.2804565,607.4788818,0.235766602
257,1,['cat'],[0.9130504],"[(57.332546, 140.17085, 315.63644, 763.1389)]",57.33254623,315.6364441,140.1708527,763.138916,0.358525161
258,1,['dog'],[0.8341883],"[(55.980106, 211.5786, 458.54858, 851.0786)]",55.98010635,458.548584,211.578598,851.0786133,0.584057971
259,1,['dog'],[0.8791365],"[(33.1764, 231.5876, 696.009, 944.2357)]",33.17639923,696.0089722,231.5876007,944.2357178,0.68391059
260,2,"['cat', 'cat']","[0.65192753, 0.3323474]","[(160.59842, 116.92346, 519.96625, 940.09973), (1.2037268, 15.385529, 713.31165, 937.4252)]",160.5984192,519.9662476,116.9234619,937.4251709,0.952626623
